| op_ut | third_party.torch-xpu-ops.test.xpu.dynamo.test_compiler_bisector_xpu.TestCompilerBisector | test_pre_grad | failed | AssertionError: Scalars are not equal! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_sparse_csr_xpu.TestSparseCompressedTritonKernelsXPU | test_triton_sampled_addmm_block_size_16_xpu_float16 | failed | NotImplementedError: Could not run 'aten::sparse_sampled_addmm' with arguments from the 'SparseCsrXPU' backend. This could be because the operator doesn't exist for this backend, or was omitted during the selective/custom build process (if using custom build). If you are a Facebook employee using PyTorch on mobile, please visit https://fburl.com/ptmfixes for possible resolutions. 'aten::sparse_sampled_addmm' is only available for these backends: [XPU, Meta, SparseCsrCPU, BackendSelect, Python, FuncTorchDynamicLayerBackMode, Functionalize, Named, Conjugate, Negative, ZeroTensor, ADInplaceOrView, AutogradOther, AutogradCPU, AutogradCUDA, AutogradHIP, AutogradXLA, AutogradMPS, AutogradIPU, AutogradXPU, AutogradHPU, AutogradVE, AutogradLazy, AutogradMTIA, AutogradMAIA, AutogradPrivateUse1, AutogradPrivateUse2, AutogradPrivateUse3, AutogradMeta, AutogradNestedTensor, Tracer, AutocastCPU, AutocastMTIA, AutocastMAIA, AutocastXPU, AutocastMPS, AutocastCUDA, FuncTorchBatched, BatchedNestedTensor, FuncTorchVmapMode, Batched, VmapMode, FuncTorchGradWrapper, PythonTLSSnapshot, FuncTorchDynamicLayerFrontMode, PreDispatch, PythonDispatcher]. | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_sparse_csr_xpu.TestSparseCompressedTritonKernelsXPU | test_triton_sampled_addmm_block_size_16_xpu_float32 | failed | NotImplementedError: Could not run 'aten::sparse_sampled_addmm' with arguments from the 'SparseCsrXPU' backend. This could be because the operator doesn't exist for this backend, or was omitted during the selective/custom build process (if using custom build). If you are a Facebook employee using PyTorch on mobile, please visit https://fburl.com/ptmfixes for possible resolutions. 'aten::sparse_sampled_addmm' is only available for these backends: [XPU, Meta, SparseCsrCPU, BackendSelect, Python, FuncTorchDynamicLayerBackMode, Functionalize, Named, Conjugate, Negative, ZeroTensor, ADInplaceOrView, AutogradOther, AutogradCPU, AutogradCUDA, AutogradHIP, AutogradXLA, AutogradMPS, AutogradIPU, AutogradXPU, AutogradHPU, AutogradVE, AutogradLazy, AutogradMTIA, AutogradMAIA, AutogradPrivateUse1, AutogradPrivateUse2, AutogradPrivateUse3, AutogradMeta, AutogradNestedTensor, Tracer, AutocastCPU, AutocastMTIA, AutocastMAIA, AutocastXPU, AutocastMPS, AutocastCUDA, FuncTorchBatched, BatchedNestedTensor, FuncTorchVmapMode, Batched, VmapMode, FuncTorchGradWrapper, PythonTLSSnapshot, FuncTorchDynamicLayerFrontMode, PreDispatch, PythonDispatcher]. | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_sparse_csr_xpu.TestSparseCompressedTritonKernelsXPU | test_triton_sampled_addmm_block_size_32_xpu_bfloat16 | failed | NotImplementedError: Could not run 'aten::sparse_sampled_addmm' with arguments from the 'SparseCsrXPU' backend. This could be because the operator doesn't exist for this backend, or was omitted during the selective/custom build process (if using custom build). If you are a Facebook employee using PyTorch on mobile, please visit https://fburl.com/ptmfixes for possible resolutions. 'aten::sparse_sampled_addmm' is only available for these backends: [XPU, Meta, SparseCsrCPU, BackendSelect, Python, FuncTorchDynamicLayerBackMode, Functionalize, Named, Conjugate, Negative, ZeroTensor, ADInplaceOrView, AutogradOther, AutogradCPU, AutogradCUDA, AutogradHIP, AutogradXLA, AutogradMPS, AutogradIPU, AutogradXPU, AutogradHPU, AutogradVE, AutogradLazy, AutogradMTIA, AutogradMAIA, AutogradPrivateUse1, AutogradPrivateUse2, AutogradPrivateUse3, AutogradMeta, AutogradNestedTensor, Tracer, AutocastCPU, AutocastMTIA, AutocastMAIA, AutocastXPU, AutocastMPS, AutocastCUDA, FuncTorchBatched, BatchedNestedTensor, FuncTorchVmapMode, Batched, VmapMode, FuncTorchGradWrapper, PythonTLSSnapshot, FuncTorchDynamicLayerFrontMode, PreDispatch, PythonDispatcher]. | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_sparse_csr_xpu.TestSparseCompressedTritonKernelsXPU | test_triton_sampled_addmm_block_size_32_xpu_float16 | failed | NotImplementedError: Could not run 'aten::sparse_sampled_addmm' with arguments from the 'SparseCsrXPU' backend. This could be because the operator doesn't exist for this backend, or was omitted during the selective/custom build process (if using custom build). If you are a Facebook employee using PyTorch on mobile, please visit https://fburl.com/ptmfixes for possible resolutions. 'aten::sparse_sampled_addmm' is only available for these backends: [XPU, Meta, SparseCsrCPU, BackendSelect, Python, FuncTorchDynamicLayerBackMode, Functionalize, Named, Conjugate, Negative, ZeroTensor, ADInplaceOrView, AutogradOther, AutogradCPU, AutogradCUDA, AutogradHIP, AutogradXLA, AutogradMPS, AutogradIPU, AutogradXPU, AutogradHPU, AutogradVE, AutogradLazy, AutogradMTIA, AutogradMAIA, AutogradPrivateUse1, AutogradPrivateUse2, AutogradPrivateUse3, AutogradMeta, AutogradNestedTensor, Tracer, AutocastCPU, AutocastMTIA, AutocastMAIA, AutocastXPU, AutocastMPS, AutocastCUDA, FuncTorchBatched, BatchedNestedTensor, FuncTorchVmapMode, Batched, VmapMode, FuncTorchGradWrapper, PythonTLSSnapshot, FuncTorchDynamicLayerFrontMode, PreDispatch, PythonDispatcher]. | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_sparse_csr_xpu.TestSparseCompressedTritonKernelsXPU | test_triton_sampled_addmm_block_size_32_xpu_float32 | failed | NotImplementedError: Could not run 'aten::sparse_sampled_addmm' with arguments from the 'SparseCsrXPU' backend. This could be because the operator doesn't exist for this backend, or was omitted during the selective/custom build process (if using custom build). If you are a Facebook employee using PyTorch on mobile, please visit https://fburl.com/ptmfixes for possible resolutions. 'aten::sparse_sampled_addmm' is only available for these backends: [XPU, Meta, SparseCsrCPU, BackendSelect, Python, FuncTorchDynamicLayerBackMode, Functionalize, Named, Conjugate, Negative, ZeroTensor, ADInplaceOrView, AutogradOther, AutogradCPU, AutogradCUDA, AutogradHIP, AutogradXLA, AutogradMPS, AutogradIPU, AutogradXPU, AutogradHPU, AutogradVE, AutogradLazy, AutogradMTIA, AutogradMAIA, AutogradPrivateUse1, AutogradPrivateUse2, AutogradPrivateUse3, AutogradMeta, AutogradNestedTensor, Tracer, AutocastCPU, AutocastMTIA, AutocastMAIA, AutocastXPU, AutocastMPS, AutocastCUDA, FuncTorchBatched, BatchedNestedTensor, FuncTorchVmapMode, Batched, VmapMode, FuncTorchGradWrapper, PythonTLSSnapshot, FuncTorchDynamicLayerFrontMode, PreDispatch, PythonDispatcher]. | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_sparse_csr_xpu.TestSparseCompressedTritonKernelsXPU | test_triton_sampled_addmm_block_size_64_xpu_bfloat16 | failed | NotImplementedError: Could not run 'aten::sparse_sampled_addmm' with arguments from the 'SparseCsrXPU' backend. This could be because the operator doesn't exist for this backend, or was omitted during the selective/custom build process (if using custom build). If you are a Facebook employee using PyTorch on mobile, please visit https://fburl.com/ptmfixes for possible resolutions. 'aten::sparse_sampled_addmm' is only available for these backends: [XPU, Meta, SparseCsrCPU, BackendSelect, Python, FuncTorchDynamicLayerBackMode, Functionalize, Named, Conjugate, Negative, ZeroTensor, ADInplaceOrView, AutogradOther, AutogradCPU, AutogradCUDA, AutogradHIP, AutogradXLA, AutogradMPS, AutogradIPU, AutogradXPU, AutogradHPU, AutogradVE, AutogradLazy, AutogradMTIA, AutogradMAIA, AutogradPrivateUse1, AutogradPrivateUse2, AutogradPrivateUse3, AutogradMeta, AutogradNestedTensor, Tracer, AutocastCPU, AutocastMTIA, AutocastMAIA, AutocastXPU, AutocastMPS, AutocastCUDA, FuncTorchBatched, BatchedNestedTensor, FuncTorchVmapMode, Batched, VmapMode, FuncTorchGradWrapper, PythonTLSSnapshot, FuncTorchDynamicLayerFrontMode, PreDispatch, PythonDispatcher]. | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_sparse_csr_xpu.TestSparseCompressedTritonKernelsXPU | test_triton_sampled_addmm_block_size_64_xpu_float16 | failed | NotImplementedError: Could not run 'aten::sparse_sampled_addmm' with arguments from the 'SparseCsrXPU' backend. This could be because the operator doesn't exist for this backend, or was omitted during the selective/custom build process (if using custom build). If you are a Facebook employee using PyTorch on mobile, please visit https://fburl.com/ptmfixes for possible resolutions. 'aten::sparse_sampled_addmm' is only available for these backends: [XPU, Meta, SparseCsrCPU, BackendSelect, Python, FuncTorchDynamicLayerBackMode, Functionalize, Named, Conjugate, Negative, ZeroTensor, ADInplaceOrView, AutogradOther, AutogradCPU, AutogradCUDA, AutogradHIP, AutogradXLA, AutogradMPS, AutogradIPU, AutogradXPU, AutogradHPU, AutogradVE, AutogradLazy, AutogradMTIA, AutogradMAIA, AutogradPrivateUse1, AutogradPrivateUse2, AutogradPrivateUse3, AutogradMeta, AutogradNestedTensor, Tracer, AutocastCPU, AutocastMTIA, AutocastMAIA, AutocastXPU, AutocastMPS, AutocastCUDA, FuncTorchBatched, BatchedNestedTensor, FuncTorchVmapMode, Batched, VmapMode, FuncTorchGradWrapper, PythonTLSSnapshot, FuncTorchDynamicLayerFrontMode, PreDispatch, PythonDispatcher]. | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_sparse_csr_xpu.TestSparseCompressedTritonKernelsXPU | test_triton_sampled_addmm_block_size_64_xpu_float32 | failed | NotImplementedError: Could not run 'aten::sparse_sampled_addmm' with arguments from the 'SparseCsrXPU' backend. This could be because the operator doesn't exist for this backend, or was omitted during the selective/custom build process (if using custom build). If you are a Facebook employee using PyTorch on mobile, please visit https://fburl.com/ptmfixes for possible resolutions. 'aten::sparse_sampled_addmm' is only available for these backends: [XPU, Meta, SparseCsrCPU, BackendSelect, Python, FuncTorchDynamicLayerBackMode, Functionalize, Named, Conjugate, Negative, ZeroTensor, ADInplaceOrView, AutogradOther, AutogradCPU, AutogradCUDA, AutogradHIP, AutogradXLA, AutogradMPS, AutogradIPU, AutogradXPU, AutogradHPU, AutogradVE, AutogradLazy, AutogradMTIA, AutogradMAIA, AutogradPrivateUse1, AutogradPrivateUse2, AutogradPrivateUse3, AutogradMeta, AutogradNestedTensor, Tracer, AutocastCPU, AutocastMTIA, AutocastMAIA, AutocastXPU, AutocastMPS, AutocastCUDA, FuncTorchBatched, BatchedNestedTensor, FuncTorchVmapMode, Batched, VmapMode, FuncTorchGradWrapper, PythonTLSSnapshot, FuncTorchDynamicLayerFrontMode, PreDispatch, PythonDispatcher]. | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_sparse_csr_xpu.TestSparseCompressedTritonKernelsXPU | test_triton_bsr_softmax_xpu_float32 | failed | triton.runtime.errors.IntelGPUError: Triton Error [ZE] /tmp/tmpddynlcsf/main.cpp:197: ZE_RESULT_ERROR_INVALID_KERNEL_NAME | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_sparse_csr_xpu.TestSparseCompressedTritonKernelsXPU | test_triton_bsr_softmax_xpu_float16 | failed | triton.runtime.errors.IntelGPUError: Triton Error [ZE] /tmp/tmpddynlcsf/main.cpp:197: ZE_RESULT_ERROR_INVALID_KERNEL_NAME | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_sparse_csr_xpu.TestSparseCompressedTritonKernelsXPU | test_triton_bsr_softmax_xpu_bfloat16 | failed | triton.runtime.errors.IntelGPUError: Triton Error [ZE] /tmp/tmpddynlcsf/main.cpp:197: ZE_RESULT_ERROR_INVALID_KERNEL_NAME | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_sparse_xpu.TestSparseXPU | test_hsmm_xpu_float64 | failed | NotImplementedError: Could not run 'aten::hspmm' with arguments from the 'SparseXPU' backend. This could be because the operator doesn't exist for this backend, or was omitted during the selective/custom build process (if using custom build). If you are a Facebook employee using PyTorch on mobile, please visit https://fburl.com/ptmfixes for possible resolutions. 'aten::hspmm' is only available for these backends: [XPU, Meta, SparseCPU, BackendSelect, Python, FuncTorchDynamicLayerBackMode, Functionalize, Named, Conjugate, Negative, ZeroTensor, ADInplaceOrView, AutogradOther, AutogradCPU, AutogradCUDA, AutogradHIP, AutogradXLA, AutogradMPS, AutogradIPU, AutogradXPU, AutogradHPU, AutogradVE, AutogradLazy, AutogradMTIA, AutogradMAIA, AutogradPrivateUse1, AutogradPrivateUse2, AutogradPrivateUse3, AutogradMeta, AutogradNestedTensor, Tracer, AutocastCPU, AutocastMTIA, AutocastMAIA, AutocastXPU, AutocastMPS, AutocastCUDA, FuncTorchBatched, BatchedNestedTensor, FuncTorchVmapMode, Batched, VmapMode, FuncTorchGradWrapper, PythonTLSSnapshot, FuncTorchDynamicLayerFrontMode, PreDispatch, PythonDispatcher]. | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_sparse_xpu.TestSparseAnyXPU | test_gradcheck_mm_SparseCSR_masked_fast_xpu_complex128 | failed | NotImplementedError: Could not run 'aten::sparse_sampled_addmm' with arguments from the 'SparseCsrXPU' backend. This could be because the operator doesn't exist for this backend, or was omitted during the selective/custom build process (if using custom build). If you are a Facebook employee using PyTorch on mobile, please visit https://fburl.com/ptmfixes for possible resolutions. 'aten::sparse_sampled_addmm' is only available for these backends: [XPU, Meta, SparseCsrCPU, BackendSelect, Python, FuncTorchDynamicLayerBackMode, Functionalize, Named, Conjugate, Negative, ZeroTensor, ADInplaceOrView, AutogradOther, AutogradCPU, AutogradCUDA, AutogradHIP, AutogradXLA, AutogradMPS, AutogradIPU, AutogradXPU, AutogradHPU, AutogradVE, AutogradLazy, AutogradMTIA, AutogradMAIA, AutogradPrivateUse1, AutogradPrivateUse2, AutogradPrivateUse3, AutogradMeta, AutogradNestedTensor, Tracer, AutocastCPU, AutocastMTIA, AutocastMAIA, AutocastXPU, AutocastMPS, AutocastCUDA, FuncTorchBatched, BatchedNestedTensor, FuncTorchVmapMode, Batched, VmapMode, FuncTorchGradWrapper, PythonTLSSnapshot, FuncTorchDynamicLayerFrontMode, PreDispatch, PythonDispatcher]. | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_sparse_xpu.TestSparseAnyXPU | test_gradcheck_mm_SparseCSR_masked_fast_xpu_float64 | failed | NotImplementedError: Could not run 'aten::sparse_sampled_addmm' with arguments from the 'SparseCsrXPU' backend. This could be because the operator doesn't exist for this backend, or was omitted during the selective/custom build process (if using custom build). If you are a Facebook employee using PyTorch on mobile, please visit https://fburl.com/ptmfixes for possible resolutions. 'aten::sparse_sampled_addmm' is only available for these backends: [XPU, Meta, SparseCsrCPU, BackendSelect, Python, FuncTorchDynamicLayerBackMode, Functionalize, Named, Conjugate, Negative, ZeroTensor, ADInplaceOrView, AutogradOther, AutogradCPU, AutogradCUDA, AutogradHIP, AutogradXLA, AutogradMPS, AutogradIPU, AutogradXPU, AutogradHPU, AutogradVE, AutogradLazy, AutogradMTIA, AutogradMAIA, AutogradPrivateUse1, AutogradPrivateUse2, AutogradPrivateUse3, AutogradMeta, AutogradNestedTensor, Tracer, AutocastCPU, AutocastMTIA, AutocastMAIA, AutocastXPU, AutocastMPS, AutocastCUDA, FuncTorchBatched, BatchedNestedTensor, FuncTorchVmapMode, Batched, VmapMode, FuncTorchGradWrapper, PythonTLSSnapshot, FuncTorchDynamicLayerFrontMode, PreDispatch, PythonDispatcher]. | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_sparse_xpu.TestSparseAnyXPU | test_gradcheck_mm_SparseCSR_masked_slow_xpu_complex128 | failed | NotImplementedError: Could not run 'aten::sparse_sampled_addmm' with arguments from the 'SparseCsrXPU' backend. This could be because the operator doesn't exist for this backend, or was omitted during the selective/custom build process (if using custom build). If you are a Facebook employee using PyTorch on mobile, please visit https://fburl.com/ptmfixes for possible resolutions. 'aten::sparse_sampled_addmm' is only available for these backends: [XPU, Meta, SparseCsrCPU, BackendSelect, Python, FuncTorchDynamicLayerBackMode, Functionalize, Named, Conjugate, Negative, ZeroTensor, ADInplaceOrView, AutogradOther, AutogradCPU, AutogradCUDA, AutogradHIP, AutogradXLA, AutogradMPS, AutogradIPU, AutogradXPU, AutogradHPU, AutogradVE, AutogradLazy, AutogradMTIA, AutogradMAIA, AutogradPrivateUse1, AutogradPrivateUse2, AutogradPrivateUse3, AutogradMeta, AutogradNestedTensor, Tracer, AutocastCPU, AutocastMTIA, AutocastMAIA, AutocastXPU, AutocastMPS, AutocastCUDA, FuncTorchBatched, BatchedNestedTensor, FuncTorchVmapMode, Batched, VmapMode, FuncTorchGradWrapper, PythonTLSSnapshot, FuncTorchDynamicLayerFrontMode, PreDispatch, PythonDispatcher]. | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_sparse_xpu.TestSparseAnyXPU | test_gradcheck_mm_SparseCSR_masked_slow_xpu_float64 | failed | NotImplementedError: Could not run 'aten::sparse_sampled_addmm' with arguments from the 'SparseCsrXPU' backend. This could be because the operator doesn't exist for this backend, or was omitted during the selective/custom build process (if using custom build). If you are a Facebook employee using PyTorch on mobile, please visit https://fburl.com/ptmfixes for possible resolutions. 'aten::sparse_sampled_addmm' is only available for these backends: [XPU, Meta, SparseCsrCPU, BackendSelect, Python, FuncTorchDynamicLayerBackMode, Functionalize, Named, Conjugate, Negative, ZeroTensor, ADInplaceOrView, AutogradOther, AutogradCPU, AutogradCUDA, AutogradHIP, AutogradXLA, AutogradMPS, AutogradIPU, AutogradXPU, AutogradHPU, AutogradVE, AutogradLazy, AutogradMTIA, AutogradMAIA, AutogradPrivateUse1, AutogradPrivateUse2, AutogradPrivateUse3, AutogradMeta, AutogradNestedTensor, Tracer, AutocastCPU, AutocastMTIA, AutocastMAIA, AutocastXPU, AutocastMPS, AutocastCUDA, FuncTorchBatched, BatchedNestedTensor, FuncTorchVmapMode, Batched, VmapMode, FuncTorchGradWrapper, PythonTLSSnapshot, FuncTorchDynamicLayerFrontMode, PreDispatch, PythonDispatcher]. | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_sparse_xpu.TestSparseAnyXPU | test_gradcheck_mm_SparseBSC_masked_fast_xpu_complex128 | failed | RuntimeError: addmm: computation on XPU is not implemented for Strided + SparseBsc @ Strided ; AssertionError: "addmm: computation on (CPU|CUDA) is not implemented for Strided \+ Sparse(Bsr|Bsc) @ Strided" does not match "addmm: computation on XPU is not implemented for Strided + SparseBsc @ Strided" | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_sparse_xpu.TestSparseAnyXPU | test_gradcheck_mm_SparseBSC_masked_fast_xpu_float64 | failed | RuntimeError: addmm: computation on XPU is not implemented for Strided + SparseBsc @ Strided ; AssertionError: "addmm: computation on (CPU|CUDA) is not implemented for Strided \+ Sparse(Bsr|Bsc) @ Strided" does not match "addmm: computation on XPU is not implemented for Strided + SparseBsc @ Strided" | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_sparse_xpu.TestSparseAnyXPU | test_gradcheck_mm_SparseBSC_masked_slow_xpu_complex128 | failed | RuntimeError: addmm: computation on XPU is not implemented for Strided + SparseBsc @ Strided ; AssertionError: "addmm: computation on (CPU|CUDA) is not implemented for Strided \+ Sparse(Bsr|Bsc) @ Strided" does not match "addmm: computation on XPU is not implemented for Strided + SparseBsc @ Strided" | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_sparse_xpu.TestSparseAnyXPU | test_gradcheck_mm_SparseBSC_masked_slow_xpu_float64 | failed | RuntimeError: addmm: computation on XPU is not implemented for Strided + SparseBsc @ Strided ; AssertionError: "addmm: computation on (CPU|CUDA) is not implemented for Strided \+ Sparse(Bsr|Bsc) @ Strided" does not match "addmm: computation on XPU is not implemented for Strided + SparseBsc @ Strided" | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_sparse_xpu.TestSparseAnyXPU | test_gradcheck_mm_SparseBSC_sparse_fast_xpu_complex128 | failed | RuntimeError: addmm: computation on XPU is not implemented for Strided + SparseBsc @ Strided ; AssertionError: "addmm: computation on (CPU|CUDA) is not implemented for Strided \+ Sparse(Bsr|Bsc) @ Strided" does not match "addmm: computation on XPU is not implemented for Strided + SparseBsc @ Strided" | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_sparse_xpu.TestSparseAnyXPU | test_gradcheck_mm_SparseBSC_sparse_fast_xpu_float64 | failed | RuntimeError: addmm: computation on XPU is not implemented for Strided + SparseBsc @ Strided ; AssertionError: "addmm: computation on (CPU|CUDA) is not implemented for Strided \+ Sparse(Bsr|Bsc) @ Strided" does not match "addmm: computation on XPU is not implemented for Strided + SparseBsc @ Strided" | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_sparse_xpu.TestSparseAnyXPU | test_gradcheck_mm_SparseBSC_sparse_slow_xpu_complex128 | failed | RuntimeError: addmm: computation on XPU is not implemented for Strided + SparseBsc @ Strided ; AssertionError: "addmm: computation on (CPU|CUDA) is not implemented for Strided \+ Sparse(Bsr|Bsc) @ Strided" does not match "addmm: computation on XPU is not implemented for Strided + SparseBsc @ Strided" | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_sparse_xpu.TestSparseAnyXPU | test_gradcheck_mm_SparseBSC_sparse_slow_xpu_float64 | failed | RuntimeError: addmm: computation on XPU is not implemented for Strided + SparseBsc @ Strided ; AssertionError: "addmm: computation on (CPU|CUDA) is not implemented for Strided \+ Sparse(Bsr|Bsc) @ Strided" does not match "addmm: computation on XPU is not implemented for Strided + SparseBsc @ Strided" | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_sparse_xpu.TestSparseAnyXPU | test_gradcheck_mm_SparseBSR_sparse_fast_xpu_complex128 | failed | RuntimeError: addmm: computation on XPU is not implemented for Strided + SparseBsc @ Strided ; AssertionError: "addmm: computation on (CPU|CUDA) is not implemented for Strided \+ Sparse(Bsr|Bsc) @ Strided" does not match "addmm: computation on XPU is not implemented for Strided + SparseBsc @ Strided" | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_sparse_xpu.TestSparseAnyXPU | test_gradcheck_mm_SparseBSR_sparse_fast_xpu_float64 | failed | RuntimeError: addmm: computation on XPU is not implemented for Strided + SparseBsc @ Strided ; AssertionError: "addmm: computation on (CPU|CUDA) is not implemented for Strided \+ Sparse(Bsr|Bsc) @ Strided" does not match "addmm: computation on XPU is not implemented for Strided + SparseBsc @ Strided" | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_sparse_xpu.TestSparseAnyXPU | test_gradcheck_mm_SparseBSR_sparse_slow_xpu_complex128 | failed | RuntimeError: addmm: computation on XPU is not implemented for Strided + SparseBsc @ Strided ; AssertionError: "addmm: computation on (CPU|CUDA) is not implemented for Strided \+ Sparse(Bsr|Bsc) @ Strided" does not match "addmm: computation on XPU is not implemented for Strided + SparseBsc @ Strided" | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_sparse_xpu.TestSparseAnyXPU | test_gradcheck_mm_SparseBSR_sparse_slow_xpu_float64 | failed | RuntimeError: addmm: computation on XPU is not implemented for Strided + SparseBsc @ Strided ; AssertionError: "addmm: computation on (CPU|CUDA) is not implemented for Strided \+ Sparse(Bsr|Bsc) @ Strided" does not match "addmm: computation on XPU is not implemented for Strided + SparseBsc @ Strided" | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_spectral_ops_xpu.TestFFTXPU | test_cufft_plan_cache_xpu_float64 | failed | AssertionError: Torch not compiled with CUDA enabled | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_extremal__refs_tan_xpu_complex64 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_extremal__refs_tanh_xpu_complex64 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_extremal_acos_xpu_complex64 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_extremal_acosh_xpu_complex64 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_extremal_asin_xpu_complex64 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_extremal_asinh_xpu_complex64 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_extremal_log10_xpu_complex64 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_extremal_log1p_xpu_complex64 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_extremal_log_xpu_complex64 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_normal_asinh_xpu_complex64 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_extremal_nn_functional_tanhshrink_xpu_complex64 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_extremal_round_decimals_3_xpu_bfloat16 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_extremal_tan_xpu_complex64 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_extremal_tanh_xpu_complex64 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_large__refs_acosh_xpu_complex64 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_large__refs_asinh_xpu_complex128 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_large__refs_asinh_xpu_complex32 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_large__refs_asinh_xpu_complex64 | failed | AssertionError: Tensor-likes are not close! | XML |
| op_ut | third_party.torch-xpu-ops.test.xpu.test_unary_ufuncs_xpu.TestUnaryUfuncsXPU | test_reference_numerics_normal_nn_functional_tanhshrink_xpu_complex64 | failed | AssertionError: Tensor-likes are not close! | XML |
